U1_min_V,IA_min_nA
0.8400000000000023,0.3739285714285714
1.4950000000000008,0.3636428571428576
2.9668181818182053,0.38280411255411195
3.68,0.3771428571428571
4.390714285714267,0.3928588435374394
5.454999999999923,0.4682499999999976
6.529999999999934,0.649642857142851
8.48500000000012,1.0685119047619764
9.509545454545487,1.1137132034631918
14.18,2.12
19.054999999998703,3.36597619047609
